DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm, RHOfluid,PHI,LFC
2223.5647,2726.1,1239.3,2.1204,66.7905,0.3317,2.1157945,1.0,1.0,2.199709513435,5767.86738645001,2622.10412385,0.208996404750857,2.68343942476014,1.09,0.356238785070592,0.0
2223.7173,2686.7,1241.1,2.1073,65.7937,0.3247,2.107,0.999679579776759,1.0,2.16477318507775,5660.8769,2614.9977,0.19768765010931,2.68163002401749,1.0899006697308,0.361009880523941,1.0
2223.8696,2714.2,1241.1,2.1067,66.3485,0.3248,2.105608,0.994834537097836,1.0,2.18693094835227,5715.04123360001,2613.2700888,0.203981888748084,2.68263710219969,1.08839870650033,0.36194655940811,0.0
2224.022,2729.4,1244.6,2.1035,63.1522,0.33,2.10234,0.983115989515083,1.0,2.19299373292624,5738.12679600001,2616.572364,0.167719677210386,2.67683514835366,1.08476595674968,0.360848103451374,1.0
2224.1743,2725.6,1242.7,2.1,62.5863,0.3332,2.098514,0.974767716535429,1.0,2.19328880663072,5719.70975839999,2607.8233478,0.161299508418601,2.67580792134698,1.08217799212598,0.362250928375306,1.0
2224.3269,2725.4,1257.0,2.0957,62.2366,0.3376,2.09842099999999,0.975447143795137,1.0,2.16817820206842,5719.03659339997,2637.71519699998,0.157332141345819,2.67517314261533,1.08238861457649,0.362103054407168,1.0
2224.4792,2672.1,1235.8,2.1052,62.6651,0.3379,2.106188,0.990202099737536,1.0,2.16224308140476,5627.94495480001,2602.8271304,0.162193499054389,2.6759509598487,1.08696265091864,0.35856963619345,1.0
2224.6316,2690.1,1235.8,2.1084,64.4594,0.338,2.10989600000002,0.997961260669733,1.0,2.17680854507202,5675.83122960005,2607.40947680002,0.182549938112704,2.67920799009803,1.08936799080762,0.358093890172667,1.0
2224.7839,2768.3,1200.4,2.1136,63.6916,0.3215,2.1144195,1.0,1.0,2.30614795068311,5853.34750185,2538.1491678,0.173839201943182,2.67781427231091,1.09,0.354824101367311,1.0
2224.9363,2838.0,1159.1,2.115,66.2665,0.3158,2.11790399999998,1.0,1.0,2.44845138469502,6010.61155199995,2454.86252639998,0.20305159392404,2.68248825502785,1.09,0.354529619446387,0.0
2225.0889,2909.4,1169.3,2.1227,63.9323,0.3103,2.123,1.0,1.0,2.48815530659369,6176.6562,2482.4239,0.176569957603515,2.67825119321656,1.09,0.34959910345923,1.0
2225.2412,2924.1,1262.4,2.1231,64.8798,0.3203,2.126296,1.0,1.0,2.31630228136882,6217.50213359999,2684.2360704,0.187319400844753,2.67997110413516,1.09,0.348229664485837,1.0
2225.3936,2950.1,1290.7,2.1313,66.1263,0.3332,2.131,1.0,1.0,2.28565894475866,6286.6631,2750.4817,0.201461016676102,2.68223376266818,1.09,0.346201528690391,0.0
2225.5459,2953.3,1290.7,2.1313,68.2549,0.3418,2.13604900000001,0.962051181102287,1.0,2.28813821957078,6308.39351170004,2756.99844430002,0.22561010890122,2.6860976174242,1.07823586614171,0.34209944790679,0.0
2225.6985,2982.9,1379.0,2.1416,67.9782,0.3466,2.14938749999999,0.87715495732108,1.0,2.16308919506889,6411.40797374998,2964.00536249999,0.222470931123013,2.68559534897968,1.05191803676953,0.328221396583068,0.0
2225.8508,3035.0,1455.3,2.1568,66.1223,0.3307,2.16665200000001,0.879253447143819,1.0,2.08548065690923,6575.78882000002,3153.12865560001,0.201415636440783,2.68222650183052,1.05256856861458,0.316369767742052,0.0
2226.0032,3049.4,1457.5,2.1758,64.6707,0.3163,2.18270800000001,0.905486238532121,1.0,2.09221269296741,6655.94977520002,3181.29691000001,0.184947149043441,2.67959154384695,1.06070073394496,0.306928386280125,1.0
2226.1555,3065.6,1485.1,2.1886,65.4344,0.3128,2.189555,0.921696850393652,1.0,2.06423809844455,6712.299808,3251.7081305,0.193611370471762,2.68097781927548,1.06572602362203,0.304239141289224,1.0
2226.3081,3101.9,1501.3,2.191,64.7421,0.321,2.191162,0.956506894287637,1.0,2.06614267634717,6796.7654078,3289.5915106,0.185757186243889,2.67972114979902,1.07651713722917,0.304739225930383,1.0
2226.4604,3114.1,1501.3,2.1929,67.0727,0.3122,2.194812,1.0,1.0,2.07426896689536,6834.86404919999,3295.0712556,0.212197980352627,2.68395167685642,1.09,0.30687233744821,0.0
2226.6128,3122.6,1499.9,2.1995,65.5776,0.2869,2.198488,1.0,1.0,2.08187212480832,6864.9986288,3297.5121512,0.195235982896189,2.68123775726339,1.09,0.303380029200427,1.0
2226.7651,3145.9,1502.9,2.1946,67.4113,0.2721,2.19207049999999,1.0,1.0,2.09321977510147,6896.03458594998,3294.46275444999,0.216039417272398,2.68456630676358,1.09,0.308858781647774,0.0
2226.9175,3109.7,1529.9,2.1857,66.0703,0.2744,2.1846,1.0,1.0,2.03261651088306,6793.45062000002,3342.21954000001,0.200825693381633,2.68213211094106,1.09,0.312494238086173,0.0
2227.0701,3184.6,1540.9,2.1783,66.8238,0.2887,2.175196,1.0,1.0,2.06671425790123,6927.1291816,3351.7595164,0.209374195209889,2.68349987123358,1.09,0.31898582510715,0.0
2227.2224,3230.9,1569.1,2.1699,66.2414,0.2883,2.16932799999999,0.991669074195647,1.0,2.05907845261615,7008.88183519998,3403.89256479999,0.202766832947412,2.68244269327159,1.08741741300065,0.321696903251862,0.0
2227.3748,3231.1,1569.1,2.1671,65.5381,0.3076,2.17410599999999,0.980729357798182,1.0,2.05920591421834,7024.75389659998,3411.38972459999,0.194787853072412,2.68116605649159,1.08402610091744,0.317480039693397,1.0
2227.5271,3271.4,1622.3,2.1859,66.8543,0.3106,2.20876399999985,0.996594488188965,0.999681102362207,2.01651975590211,7225.75054959949,3583.27783719975,0.209720219504198,2.68355523512067,1.08894429133858,0.297747382815973,0.0
2227.6797,3156.1,1620.0,2.2702,68.5353,0.2934,2.31303800000006,1.0,0.999320420223244,1.94820987654321,7300.17923180021,3747.12156000011,0.228791263397096,2.68660660214354,1.09,0.233976611171426,0.0
2227.832,3160.3,1515.0,2.378,71.2081,0.2639,2.39271999999987,1.0,1.0,2.08600660066007,7561.7130159996,3624.97079999981,0.259114336637393,2.69145829386198,1.09,0.186541413539836,0.0
2227.9844,3093.1,1498.9,2.4237,71.8391,0.2553,2.3801120000001,1.0,1.0,2.06357995863633,7361.92442720031,3567.54987680015,0.266273068758998,2.69260369100144,1.09,0.194989998310855,0.0
2228.1367,3074.9,1508.2,2.3199,68.0122,0.2737,2.28550199999987,1.0,1.0,2.03878795915661,7027.69009979959,3446.9941163998,0.222856663123227,2.68565706609972,1.09,0.250777610428508,0.0
2228.2893,3069.7,1508.2,2.2264,66.9291,0.2976,2.19965650000001,1.0,1.0,2.03534014056491,6752.28555805002,3317.52193330001,0.210568829904668,2.68369101278475,1.09,0.303719170718644,0.0
2228.4417,3042.2,1451.6,2.1675,65.4752,0.2999,2.16533200000001,1.0,1.0,2.09575640672362,6587.37301040002,3143.19593120001,0.194074248872018,2.68105187981952,1.09,0.324137689261279,1.0
2228.594,2996.2,1243.5,2.1586,66.4501,0.2926,2.15923999999999,1.0,1.0,2.40948934459188,6469.51488799998,2685.01493999999,0.205134546725192,2.68282152747603,1.09,0.328713241530392,0.0
2228.7463,2945.0,1243.3,2.1565,65.9442,0.283,2.154148,1.0,1.0,2.36869621169468,6343.96586000001,2678.2522084,0.199395081463195,2.68190321303411,1.09,0.33152468611972,1.0
2228.8987,2941.0,1258.9,2.148,65.7385,0.2771,2.148052,1.0,1.0,2.33616649455874,6317.42093199999,2704.1826628,0.197061402861904,2.6815298244579,1.09,0.335198132174254,1.0
2229.0513,2977.4,1258.7,2.1435,67.3536,0.2811,2.14710400000001,1.0,1.0,2.36545642329387,6392.78744960003,2702.55980480001,0.215384807377919,2.68446156918047,1.09,0.33701506487651,0.0
2229.2036,2988.0,1258.7,2.1511,66.4192,0.2839,2.15876999999998,1.0,1.0,2.37387781043934,6450.40475999995,2717.24379899998,0.204783984407351,2.68276543750518,1.09,0.328984686110437,0.0
2229.356,3025.6,1280.4,2.1656,65.9828,0.2945,2.16628,1.0,1.0,2.36301155888785,6554.296768,2773.704912,0.199833000734025,2.68197328011744,1.09,0.323933376620115,1.0
2229.5083,3045.2,1322.2,2.1673,66.7934,0.2969,2.16783,1.0,1.0,2.30313114506126,6601.47591599999,2866.304826,0.209029305421463,2.68344468886743,1.09,0.323584930477831,0.0
2229.6609,3056.8,1379.2,2.1767,68.5081,0.294,2.18034949999999,1.0,1.0,2.21635730858469,6664.89235159998,3007.13803039999,0.228482677796926,2.68655722844751,1.09,0.317062062936354,0.0
2229.8132,3032.4,1376.8,2.1877,72.2615,0.2865,2.188264,1.0,1.0,2.20249854735619,6635.69175359999,3012.8018752,0.271065221608707,2.69337043545739,1.09,0.315027908889503,0.0
2229.9656,2963.9,1196.8,2.1901,73.0328,0.298,2.187048,1.0,1.0,2.47652072192513,6482.19156720001,2617.4590464,0.279815665484133,2.69477050647746,1.09,0.316383248837201,0.0
2230.1179,2895.2,1196.8,2.1807,72.9089,0.2992,2.17616699999992,1.0,1.0,2.41911764705882,6300.43869839977,2604.4366655999,0.278410012695121,2.69454560203122,1.09,0.323068787434322,0.0
2230.2705,2810.6,1173.1,2.1536,69.9905,0.3159,2.14624499999998,1.0,1.0,2.39587417952434,6032.23619699995,2517.76000949998,0.245300593006225,2.689248094881,1.09,0.339536496319179,0.0
2230.4229,2775.9,1432.6,2.1325,66.576,0.2998,2.130626,0.995187007874006,1.0,1.93766578249337,5914.40471340001,3052.3348076,0.206562889631864,2.6830500623411,1.08850797244094,0.346446836267386,0.0
2230.5752,2757.8,1463.7,2.1261,65.864,0.3088,2.126,0.989485883125421,1.0,1.88412926146068,5863.0828,3111.8262,0.198485207745045,2.68175763323921,1.08674062376888,0.348433671828844,1.0
2230.7275,2772.1,1446.8,2.1259,67.7833,0.3062,2.1271,0.999319790301442,1.0,1.91602156483273,5896.53391,3077.48828,0.220259779157085,2.68524156466513,1.08978913499345,0.349832783657477,0.0
2230.8799,2744.7,1366.1,2.1299,67.8847,0.3163,2.129201,1.0,1.0,2.009150135422,5844.0179847,2908.7014861,0.221410168122427,2.68542562689959,1.09,0.348637139532794,0.0
2231.0325,2685.8,1366.1,2.1278,68.8816,0.3227,2.12572500000001,1.0,1.0,1.96603469731352,5709.27220500003,2903.95292250002,0.232720057269857,2.68723520916318,1.09,0.3515513594628,0.0
2231.1848,2636.9,1282.6,2.1209,66.4951,0.3329,2.117608,0.995514116874593,1.0,2.05590207391237,5583.9205352,2716.0440208,0.205645074372533,2.68290321189961,1.08860937623112,0.354574043537325,0.0
2231.3372,2702.8,1241.8,2.1126,70.2314,0.3419,2.11857999999997,0.976707077326379,1.0,2.17651795780319,5726.09802399991,2630.85264399996,0.248033617678324,2.68968537882853,1.08277919397118,0.355406796121866,0.0
2231.4895,2684.4,1182.3,2.1281,71.5652,0.3419,2.14366250000002,0.970712598425224,1.0,2.27048972342045,5754.44761500006,2534.45217375003,0.263165657145515,2.69210650514328,1.08092090551182,0.340397782396212,0.0
2231.6421,2719.1,1209.6,2.1627,75.4153,0.3476,2.17184100000001,1.0,1.0,2.2479332010582,5905.45286310003,2627.05887360001,0.306845268146138,2.69909524290338,1.09,0.3276712458313,0.0
2231.7944,2686.0,1043.3,2.2051,76.2504,0.3426,2.20382400000001,1.0,1.0,2.5745231477044,5919.47126400003,2299.24957920001,0.316319526774906,2.70061112428398,1.09,0.308446351073619,0.0
2231.9468,2748.5,1041.6,2.2127,79.8509,0.341,2.21183,1.0,1.0,2.63872887864823,6079.21475499999,2303.842128,0.35716741109161,2.70714678577466,1.09,0.306290554532061,0.0
2232.0991,2721.8,1060.9,2.2078,77.0032,0.3293,2.2080225,1.0,1.0,2.56555754548025,6009.7956405,2342.49107025,0.324860087061982,2.70197761392992,1.09,0.306428023355535,0.0
2232.2517,2726.5,1384.8,2.2076,81.3556,0.342,2.209034,1.0,1.0,1.96887637203928,6022.931201,3059.0702832,0.374238321112814,2.70987813137805,1.09,0.309186303386896,0.0
2232.4041,2739.7,1342.2,2.2119,78.6319,0.3403,2.21076999999997,1.0,1.0,2.04120101326181,6056.84656899991,2967.29549399996,0.343337784378081,2.70493404550049,1.09,0.305996425598531,0.0
2232.5564,2779.2,1304.4,2.1818,78.7004,0.3287,2.172976,0.995193696651349,1.0,2.13063477460902,6039.1348992,2834.4298944,0.344114920907922,2.70505838734527,1.08851004596192,0.329147216772955,0.0
2232.7087,2683.1,1233.1,2.1502,75.0723,0.3097,2.14930399999998,0.981482306684137,1.0,2.1758981428919,5766.79756239994,2650.30676239997,0.302953912967516,2.6984726260748,1.08425951507208,0.340208255236938,0.0
2232.8611,2635.0,1233.1,2.1422,73.0302,0.3201,2.1471935,0.982296782665794,1.0,2.13689076311735,5657.85487249999,2647.70430484999,0.279786168331176,2.69476578693299,1.0845120026264,0.340053407897308,0.0
2233.0137,2519.0,1156.5,2.1592,75.0622,0.35,2.161603,1.0,1.0,2.17812364894077,5445.07795699999,2499.8938695,0.302839327873335,2.69845429245973,1.09,0.333768447742929,0.0
2233.166,2488.7,959.2,2.1776,72.1866,0.3656,2.18724000000002,1.0,1.0,2.59455796497081,5443.38418800006,2098.00060800002,0.270215476702354,2.69323447627238,1.09,0.31560852998173,0.0
2233.3184,2404.8,959.5,2.1799,74.5708,0.3667,2.20894399999999,1.0,1.0,2.50630536737884,5312.06853119998,2119.48176799999,0.29726436596437,2.6975622985543,1.09,0.303949836963537,0.0
2233.4707,2345.4,942.5,2.1793,78.2414,0.3395,2.22765599999999,1.0,1.0,2.48848806366048,5224.74438239997,2099.56577999999,0.338907538905043,2.70422520622481,1.09,0.29523092836555,0.0
2233.6233,2275.6,929.8,2.1769,84.5056,0.3438,2.23986400000002,1.0,1.0,2.4474080447408,5097.03451840006,2082.62554720002,0.409975256426692,2.71559604102827,1.09,0.292650836383264,0.0
2233.7756,2285.5,931.1,2.0984,88.222,0.357,2.241464,1.0,1.0,2.45462356352701,5122.865972,2087.0271304,0.45213803306177,2.72234208528988,1.09,0.294593939360748,0.0
2233.928,2352.7,1086.7,2.0263,88.5648,0.4333,2.22952000000003,1.0,1.0,2.16499493880556,5245.39170400007,2422.81938400003,0.456027119228627,2.72296433907658,1.09,0.302177045308648,0.0
2234.0803,2412.7,1129.9,1.9682,88.222,0.4523,2.20193999999997,1.0,1.0,2.13532170988583,5312.62063799993,2487.97200599996,0.45213803306177,2.72234208528988,1.09,0.318807001289498,0.0
2234.2329,2423.1,1153.5,2.0214,86.2132,0.4473,2.175368,1.0,1.0,2.10065019505852,5271.13420079999,2509.286988,0.429348078884463,2.71869569262151,1.09,0.333596813132715,0.0
2234.3853,2429.7,1050.9,2.0727,82.6488,0.4063,2.15805800000003,0.990053149606341,1.0,2.31201827005424,5243.43352260006,2267.90315220003,0.388909751191515,2.71222556019064,1.08691647637797,0.340961338190913,0.0
2234.5376,2395.4,865.2,2.1268,78.2879,0.3977,2.141248,0.96163033486538,1.0,2.76860841423948,5129.14545919999,1852.6077696,0.339435084140629,2.7043096134625,1.07810540380827,0.34624287043398,0.0
2234.6899,2311.6,865.2,2.1403,79.7886,0.3938,2.14539399999999,0.954634338138911,1.0,2.67175219602404,4959.29277039997,1856.19488879999,0.356460613926514,2.70703369822824,1.07593664482306,0.344332482886741,0.0
2234.8423,2304.5,884.1,2.1522,80.5728,0.3835,2.15622999999997,0.974914642153632,1.0,2.60660558760321,4969.03203499992,1906.32294299997,0.365357409060845,2.70845718544974,1.08222353906763,0.339574320503276,0.0
2234.9949,2277.2,833.2,2.1616,81.2903,0.3726,2.162949,0.977716535433064,0.999358267716532,2.73307729236678,4925.4674628,1802.1691068,0.373497488771228,2.7097595982034,1.08309212598425,0.336153889803563,0.0
2235.1472,2275.8,786.7,2.1641,77.8227,0.3851,2.163528,0.962824031516752,0.979736047275128,2.89284352357951,4923.7570224,1702.0474776,0.334157362773005,2.70346517804368,1.07847544977019,0.332271132948853,0.0
2235.2996,2279.5,855.1,2.163,78.2794,0.3977,2.16797999999999,0.923541284403722,0.952536041939667,2.66577008537013,4941.91040999999,1853.83969799999,0.339338651140575,2.70429418418249,1.06629779816515,0.327420859264839,0.0
2235.4519,2337.6,940.1,2.1728,78.6473,0.4134,2.1753355,0.891492125984245,0.984334645669306,2.48654398468248,5085.0642648,2045.03290355,0.34351249828406,2.70496199972545,1.05636255905512,0.321258449238646,0.0
2235.6045,2369.0,940.1,2.1824,81.8004,0.4293,2.18236,0.90867235718974,1.0,2.51994468673545,5170.01084,2051.636636,0.37928460328031,2.71068553652485,1.06168843072882,0.320392033841567,0.0
2235.7568,2431.9,980.9,2.1902,82.8741,0.449,2.189432,0.97348818897639,1.0,2.47925374655928,5324.4796808,2147.6138488,0.391465792945869,2.71263452687134,1.08178133858268,0.320815221522402,0.0
2235.9092,2513.9,985.2,2.1875,83.8386,0.4394,2.186804,1.0,1.0,2.55166463662201,5497.40657560001,2154.4393008,0.402408102187214,2.71438529634995,1.09,0.324788273776821,0.0
2236.0615,2522.7,1089.8,2.1752,82.2464,0.4201,2.16331500000003,1.0,1.0,2.31482840888236,5457.39475050007,2357.58068700003,0.384344499518402,2.71149511992294,1.09,0.338070779978028,0.0
2236.2141,2714.4,1113.0,2.1372,76.6671,0.394,2.13248799999991,1.0,1.0,2.43881401617251,5788.42542719976,2373.4591439999,0.321047012789285,2.70136752204629,1.09,0.353041447257141,0.0
2236.3665,2744.2,1105.1,2.1049,71.0953,0.3889,2.09702,1.0,1.0,2.4832141887612,5754.64228400001,2317.416802,0.257834614001391,2.69125353824022,1.09,0.371105214788959,0.0
2236.5188,2679.1,1123.4,2.081,64.6921,0.3629,2.081188,0.99903873933027,1.0,2.38481395762863,5575.71077079999,2338.0065992,0.185189933302399,2.67963038932838,1.08970200919238,0.376395815563212,1.0
2236.6711,2693.6,1123.4,2.0821,65.1887,0.3451,2.0823555,0.990604193971158,1.0,2.39772120348941,5609.0327748,2339.3181687,0.190823889517279,2.68053182232276,1.08708730013106,0.375398273358147,1.0
2236.8235,2693.4,1221.4,2.0827,64.3895,0.3243,2.083235,0.975404464871963,1.0,2.20517439004421,5610.985149,2544.463229,0.181756918500501,2.67908110696008,1.08237538411031,0.373172149653617,1.0
2236.9761,2714.9,1258.7,2.0844,65.68,0.3283,2.085522,0.976171259842502,1.0,2.15690792087074,5661.98367779999,2625.0465414,0.196397716920361,2.68142363470726,1.08261309055118,0.372715602161482,1.0
2237.1284,2691.2,1250.8,2.0877,63.6378,0.3303,2.08970400000001,0.989806303348651,1.0,2.15158298688839,5623.81140480003,2613.80176320001,0.173228837778138,2.6777166140445,1.08683995403808,0.3696154634905,1.0
2237.2808,2728.6,1437.0,2.0943,64.3424,0.3438,2.09602,1.0,1.0,1.89881697981907,5719.20017200001,3011.98074,0.181222566229617,2.67899561059674,1.09,0.366883084326333,1.0
2237.4331,2718.5,1437.0,2.0995,62.7531,0.3469,2.10197900000001,1.0,1.0,1.89178844815588,5714.22991150003,3020.54382300002,0.163191864231412,2.67611069827703,1.09,0.361974544967565,1.0
2237.5857,2711.2,1405.1,2.1081,62.2166,0.3407,2.109714,1.0,1.0,1.92954238132517,5719.85659680001,2964.3591414,0.157105240169223,2.67513683842708,1.09,0.356702856636743,1.0
2237.738,2713.8,1392.7,2.1122,61.8196,0.335,2.11238,1.0,1.0,1.94858907158756,5732.576844,2941.911626,0.152601251813791,2.67441620029021,1.09,0.354727627871555,1.0
2237.8904,2735.4,1439.5,2.1132,64.4111,0.3186,2.11074,0.994879999999987,1.0,1.90024313997916,5773.71819599999,3038.41023,0.182001971771225,2.6791203154834,1.0884128,0.357312900046665,1.0
2238.0427,2778.0,1430.2,2.108,66.6046,0.3225,2.107146,0.979535433070857,1.0,1.94238568032443,5853.651588,3013.6402092,0.206887358314397,2.6831019773303,1.08365598425197,0.360097171034705,0.0
2238.1953,2822.2,1369.2,2.1063,67.395,0.3058,2.1045705,0.967757058437296,1.0,2.06120362255332,5939.51886510001,2881.5779286,0.215854492813472,2.68453671885016,1.08000468811556,0.361455058385235,0.0
2238.3477,2922.9,1369.2,2.1029,65.8003,0.3175,2.10633899999998,0.968133858267695,1.0,2.13475021910605,6156.61826309993,2883.99935879997,0.197762527497586,2.68164200439961,1.08012149606299,0.359223001769212,1.0
2238.5,2873.2,1418.1,2.1105,65.5745,0.3195,2.1135,0.985728824688111,1.0,2.0260912488541,6072.5082,2997.15435,0.195200813213817,2.68123213011421,1.08557593565331,0.355798531090228,1.0
2238.6523,2791.4,1312.5,2.1173,67.4859,0.3431,2.12066100000002,1.0,1.0,2.12678095238095,5919.61311540004,2783.36756250002,0.216885758661102,2.68470172138578,1.09,0.353696690623508,0.0
2238.8047,2735.7,1291.9,2.1315,68.1725,0.328,2.131282,1.0,1.0,2.11757875996594,5830.54816739999,2753.4032158,0.224675276053644,2.68594804416858,1.09,0.347546429343533,0.0
2238.9573,2702.4,1208.4,2.1374,68.4245,0.3267,2.1378595,0.978501968503892,1.0,2.23634558093347,5777.3515128,2583.3894198,0.227534230878754,2.6864054769406,1.08333561023621,0.342184697207432,0.0
2239.1096,2632.8,1020.0,2.1403,68.4294,0.3124,2.14076799999999,0.914095206828761,1.0,2.58117647058824,5636.21399039997,2183.58335999999,0.22758982166702,2.68641437146672,1.06336951411692,0.336186870619025,0.0
2239.262,2573.9,1020.0,2.1485,70.9816,0.3181,2.15327000000002,0.879768020969887,1.0,2.52343137254902,5542.30165300006,2196.33540000002,0.256544680812442,2.69104714892999,1.05272808650067,0.328249338765883,0.0
2239.4143,2574.1,982.1,2.1652,77.1598,0.3626,2.16757399999997,0.87796850393698,1.0,2.62101618979737,5579.55223339992,2128.77442539997,0.326636723274729,2.70226187572396,1.05217023622046,0.324035261390011,0.0
2239.5669,2637.7,1031.6,2.1829,85.2448,0.4122,2.19437299999998,0.857612606697301,1.0,2.55690189996123,5788.09766209994,2263.71518679998,0.418361523913682,2.71693784382619,1.04585990807616,0.312711234255912,0.0
2239.7192,2679.1,1144.6,2.2165,90.1259,0.4588,2.22084000000002,0.896251968503954,1.0,2.34064301939542,5949.85244400006,2541.97346400003,0.473737890567832,2.72579806249085,1.05783811023623,0.302739919989245,0.0
2239.8716,2729.9,1290.8,2.2372,90.7093,0.4248,2.24093799999999,0.955799999999992,1.0,2.11488999070344,6117.53664619998,2892.60277039999,0.480356597889138,2.72685705566226,1.076298,0.294396649423309,0.0
2240.0239,2775.7,1382.6,2.2477,86.1518,0.3833,2.23867899999994,1.0,1.0,2.00759438738608,6213.90130029983,3095.19758539991,0.428651492272313,2.71858423876357,1.09,0.294676337484378,0.0
2240.1765,2815.7,1382.6,2.2086,80.5724,0.3445,2.18796249999999,1.0,1.0,2.03652538695212,6160.64601124999,3025.07695249999,0.365352871037313,2.70845645936597,1.09,0.321598987945514,0.0
2240.3289,2830.8,1391.4,2.1538,72.0829,0.3372,2.14359600000006,1.0,1.0,2.03449762828806,6068.09155680018,2982.59947440009,0.269038994101704,2.69304623905627,1.09,0.342753830594228,0.0
2240.4812,2839.2,1399.8,2.1178,66.5828,0.3404,2.115564,1.0,1.0,2.02828975567938,6006.50930879999,2961.36648719999,0.206640036031907,2.6830624057651,1.09,0.35623112045793,0.0
2240.6335,2834.4,1255.2,2.112,64.1465,0.3406,2.11267,0.990086500655295,1.0,2.25812619502868,5988.151848,2651.823384,0.179000069204859,2.67864001107278,1.08692681520314,0.355572858566117,1.0
2240.7859,2884.0,1249.9,2.1136,64.7271,0.3322,2.115718,0.96517071569271,1.0,2.30738459076726,6101.730712,2644.4359282,0.185587010361442,2.67969392165783,1.07920292186474,0.352376815446474,1.0
2240.9385,2910.6,1249.4,2.1184,63.3306,0.3268,2.118385,0.952828740157459,1.0,2.32959820713943,6165.771381,2646.710219,0.169743635705623,2.6771589817129,1.07537690944881,0.348845196477372,1.0
2241.0908,2878.5,1249.4,2.1195,62.3875,0.3245,2.122178,0.949126723571894,1.0,2.30390587481991,6108.689373,2651.4491932,0.159044110723236,2.67544705771572,1.07422928430729,0.345530175160372,1.0
2241.2432,2874.5,1204.1,2.1264,62.6419,0.3185,2.125784,0.962563564875481,1.0,2.38726019433602,6110.566108,2559.6565144,0.161930293689538,2.67590884699033,1.0783947051114,0.344363052926275,1.0
2241.3955,2869.4,1154.6,2.1247,64.1812,0.3171,2.1250225,0.977566929133877,1.0,2.48518967607829,6097.5395615,2453.5509785,0.179393742746253,2.6787029988394,1.0830457480315,0.346992124128829,1.0
2241.5481,2858.2,1349.0,2.1327,65.3997,0.3025,2.129633,0.998320420223243,1.0,2.11875463306153,6086.9170406,2872.874917,0.193217696930367,2.68091483150886,1.08947933026921,0.346405387512995,1.0
2241.7004,2851.0,1365.6,2.1257,65.1649,0.3145,2.12349,0.999,1.0,2.08772700644405,6054.06998999999,2899.837944,0.19055387711713,2.68048862033874,1.08969,0.350137731588011,1.0
2241.8528,2823.0,1458.9,2.1214,63.6485,0.3163,2.118888,0.994519999999988,1.0,1.9350195352663,5981.620824,3091.2457032,0.173350229907617,2.67773603678522,1.0883012,0.351601729024349,1.0
2242.0051,2827.7,1458.9,2.1132,62.1916,0.3276,2.113153,0.98691338582677,1.0,1.93824114058537,5975.36273809999,3082.87891169999,0.156821613698478,2.67509145819176,1.0859431496063,0.353609826820982,1.0
2242.1577,2807.9,1462.7,2.1163,62.9379,0.324,2.11773100000001,0.993883782009199,1.0,1.91966910507965,5946.37687490002,3097.60513370001,0.165288431103159,2.6764461489765,1.08810397242285,0.351759940158981,1.0
2242.3101,2761.0,1310.9,2.1221,64.1754,0.3307,2.123111,1.0,1.0,2.10618658936608,5861.90947099999,2783.1862099,0.17932794140504,2.67869247062481,1.09,0.349709890930816,1.0
2242.4624,2729.9,1493.8,2.1326,66.1364,0.336,2.13456,1.0,1.0,1.82748694604365,5827.13534399999,3188.60572799999,0.201575601770283,2.68225209628325,1.09,0.34397322984326,0.0
2242.6147,3061.6,1595.4,2.1376,63.4997,0.3475,2.13755899999999,0.999360419397116,1.0,1.91901717437633,6544.35063439998,3410.26162859999,0.171662085153743,2.6774659336246,1.08980173001311,0.340063681222054,1.0
2242.7671,3107.9,1465.5,2.135,64.8754,0.3406,2.13869050000001,0.988426789231776,1.0,2.12070965540771,6646.83620495002,3134.25092775001,0.187269482585902,2.67996311721374,1.08641230466185,0.339664485719756,1.0
2242.9197,3152.4,1462.4,2.1464,63.5873,0.3277,2.15072799999996,0.967037401574807,1.0,2.15563457330416,6779.95494719989,3145.22462719995,0.172655912307233,2.67762494596916,1.07978159448819,0.329755069845137,1.0
2243.072,3081.4,1340.4,2.1703,64.6033,0.3117,2.18296000000003,0.976214707813552,1.0,2.29886601014623,6726.5729440001,2926.03958400004,0.184182492078313,2.67946919873253,1.0826265594222,0.31093182666198,1.0
2243.2244,2941.6,1283.8,2.2065,63.3269,0.3194,2.20795200000001,1.0,1.0,2.2913226359246,6494.91160320004,2834.56877760002,0.169701658987953,2.67715226543807,1.09,0.295623977393597,1.0
2243.3767,2795.8,1315.1,2.2143,63.6446,0.3421,2.20249500000005,1.0,1.0,2.12592198311915,6157.73552100013,2896.50117450006,0.173305984178181,2.67772895746851,1.09,0.299316804189413,1.0
2243.5293,2743.4,1405.4,2.1844,64.1775,0.3457,2.17169399999993,1.0,1.0,1.95204212323894,5957.8253195998,3052.0987475999,0.179351766028583,2.67869628256457,1.09,0.319131030977306,1.0
2243.6816,2772.9,1424.8,2.142,63.8228,0.3417,2.13588000000001,1.0,1.0,1.94616788321168,5922.58165200002,3043.20182400001,0.175327673661652,2.67805242778586,1.09,0.341407133857524,1.0
