DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHI
2258.7693,3113.7,1257.6,2.268,82.6002,0.3504,2.262456,1,1,2.47590648854962,7044.6092472,2845.2646656,0.388358381332386,2.71213734101318,1.09,0.277215331676117
2258.9216,3230.2,1355.1,2.2521,81.3124,0.3622,2.24443999999998,1,1,2.38373551767397,7249.99008799994,3041.44064399997,0.373748214571366,2.70979971433142,1.09,0.287294602051166
2259.074,3325.9,1355.1,2.2169,77.9127,0.3459,2.21070999999999,1,1,2.45435761198435,7352.60038899996,2995.73312099998,0.335178418067687,2.70362854689083,1.09,0.3054721285395
2259.2263,3395.1,1500.9,2.1995,75.4806,0.3357,2.19842200000001,1,1,2.2620427743354,7463.86253220002,3299.61157980001,0.307586100487724,2.69921377607804,1.09,0.311202764680871
2259.3789,3377.1,1493.7,2.1945,70.0899,0.3063,2.194789,1,1,2.26089576220125,7412.0219319,3278.3563293,0.246428291853907,2.68942852669663,1.09,0.309260162889696
2259.5312,3372.1,1612.9,2.1958,70.9779,0.2931,2.19444,1,1,2.09070618141236,7399.87112400001,3539.41227600001,0.256502704094772,2.69104043265516,1.09,0.310173573712688
2259.6836,3253.8,1628,2.1907,70.2794,0.2851,2.18473000000001,1,1,1.99864864864865,7108.67447400004,3556.74044000002,0.248578180502155,2.68977250888034,1.09,0.315696454387632
2259.8359,3046.9,1628,2.1759,70.1668,0.27,2.16989700000002,1,1,1.8715601965602,6611.45916930006,3532.59231600003,0.247300726877919,2.68956811630047,1.09,0.324882142251222
2259.9883,2962.4,1529.1,2.1585,64.784,0.2744,2.153702,1,1,1.93734876724871,6380.12680480001,3293.2257282,0.186232544208858,2.67979720707342,1.09,0.330919695123807
2260.1409,2931.3,1497.3,2.1466,62.0853,0.279,2.144137,1,1,1.95772390302544,6285.1087881,3210.4163301,0.15561563394487,2.67489850143118,1.09,0.334886745713935
2260.2932,2868.3,1423.7,2.1402,62.1416,0.307,2.13254399999999,1,1,2.01468005900119,6116.77595519997,3036.10289279999,0.156254360756988,2.67500069772112,1.09,0.342243822669013
2260.4456,2833.4,1251.1,2.1242,62.8267,0.3208,2.120124,1,1,2.26472704020462,6007.15934160001,2652.4871364,0.164026860561285,2.67624429768981,1.09,0.350589312440544
2260.5979,2778.6,1202.6,2.1067,66.0729,0.3276,2.10717849999997,0.996811023622041,1,2.31049392981873,5855.00618009993,2534.09286409997,0.200855190534591,2.68213683048553,1.08901141732283,0.360899603844836
2260.7505,2767.3,1202.6,2.0932,68.601,0.3335,2.09199,0.979105712409693,1,2.30109762181939,5789.16392699999,2515.82717399999,0.229536633762214,2.68672586140195,1.083522770847,0.370967262292446
2260.9028,2988.5,1216.8,2.0889,71.7385,0.3399,2.08919599999998,0.951193696651349,1,2.4560322156476,6243.56224599995,2542.13369279998,0.26513175584072,2.69242108093452,1.07487004596192,0.372924914202013
2261.0552,2991.4,1241.4,2.0958,71.6689,0.3679,2.10096799999999,0.944845347313222,1,2.40969872724343,6284.83567519996,2608.14167519998,0.264342139746166,2.69229474235939,1.0729020576671,0.365153398523449
2261.2075,3067.3,1246,2.1137,70.6177,0.3947,2.11595000000004,0.961929133858286,1,2.46171749598716,6490.25343500011,2636.47370000004,0.252416213904277,2.69038659422468,1.07819803149607,0.356308565576486
2261.3601,2996.4,1247.3,2.1403,73.7735,0.4206,2.14480799999998,0.986447143795137,1,2.40230898741281,6426.70269119994,2675.21901839998,0.288218950559368,2.6961150320895,1.08579861457649,0.342359443208661
2261.5125,2974.8,1247.3,2.1564,77.4388,0.3991,2.15824999999997,0.998641732283462,1,2.38499158181672,6420.36209999991,2691.98522499996,0.329801994688243,2.70276831915012,1.08957893700787,0.337541472301939
2261.6648,3038.5,1257.5,2.1745,84.052,0.3704,2.179832,1,1,2.41630218687873,6623.419532,2741.13874,0.404829137741494,2.71477266203864,1.09,0.329240314375696
2261.8171,2984.7,1255.2,2.1916,83.5286,0.3349,2.192,1,1,2.37786806883365,6542.4624,2751.3984,0.398891133949975,2.713822581432,1.09,0.321354430834321
2261.9695,2983.3,1362.5,2.192,79.2063,0.336,2.19478,1,1,2.18957798165138,6547.68717400001,2990.38775000001,0.349854386169919,2.70597670178719,1.09,0.316339153418378
2262.1221,2995.5,1384.3,2.2002,75.909,0.3165,2.20839800000006,1,1,2.16390955717691,6615.25620900018,3057.08535140008,0.312446323690412,2.69999141179047,1.09,0.305339151619267
2262.2744,2977,1389.1,2.2382,74.8368,0.3083,2.25362399999997,1,1,2.14311424663451,6709.03864799992,3130.50909839996,0.300282151613097,2.6980451442581,1.09,0.276373549489599
2262.4268,2939.9,1389.1,2.2801,77.5546,0.2894,2.28160800000001,1,1,2.11640630624145,6707.69935920002,3169.38167280001,0.331115752500734,2.70297852040012,1.09,0.261237527388514
2262.5791,2954.1,1426.8,2.2856,77.1828,0.2856,2.273344,1,1,2.07043734230446,6715.6855104,3243.6072192,0.326897659627814,2.70230362554045,1.09,0.266053873938701
2262.7317,2951.3,1441.9,2.2539,72.0506,0.2908,2.24068600000005,1,1,2.0468132325404,6612.93659180014,3230.84514340007,0.268672548701501,2.69298760779224,1.09,0.282161637178928
2262.884,2943.9,1454.2,2.2122,66.0897,0.2928,2.20108000000001,1,1,2.02441204786137,6479.75941200004,3200.81053600002,0.201045787522931,2.68216732600367,1.09,0.302158773230941
2263.0364,2950.6,1467.1,2.1861,58.756,0.3055,2.179084,1,1,2.01117851543862,6429.6052504,3196.9341364,0.117844529582808,2.66885512473325,1.09,0.310206501572458
2263.1887,2980.1,1532.1,2.1674,57.6037,0.3033,2.166113,1,1,1.9451080216696,6455.2333513,3318.7017273,0.104771618293227,2.66676345892692,1.09,0.317517796402791
2263.3413,3051.5,1532.1,2.1646,57.4343,0.3157,2.166652,1,1,1.99171072384309,6611.53857799999,3319.52752919999,0.102849765327458,2.66645596245239,1.09,0.317042768308531
2263.4937,3061.3,1599.6,2.1695,58.4436,0.3107,2.1704055,1,1,1.91379094773693,6644.26235715,3471.7806378,0.114300333204378,2.6682880533127,1.09,0.3154573414325
2263.646,3107.4,1643.7,2.1722,59.1169,0.3072,2.17522000000002,1,1,1.89049096550465,6759.27862800007,3575.40911400004,0.121938961314484,2.66951023381032,1.09,0.312938924503135
2263.7983,3131,1662.3,2.1789,58.3033,0.2951,2.18883,1,1,1.8835348613367,6853.22672999999,3638.492109,0.112708621450557,2.66803337943209,1.09,0.303671256690749
2263.9507,3140.9,1668.1,2.1987,61.0103,0.2866,2.20077449999999,1,1,1.88292068820814,6912.41262704998,3671.11194344999,0.143419695702832,2.67294715131245,1.09,0.2982870596286
2264.1033,3139.4,1668,2.2062,60.5089,0.2791,2.20626400000002,1,1,1.88213429256595,6926.34520160008,3680.04835200004,0.137731283205569,2.67203700531289,1.09,0.294413470575391
2264.2556,3199.6,1668,2.2142,62.7332,0.2738,2.213166,1,1,1.91822541966427,7081.2459336,3691.560888,0.162966097560699,2.67607457560971,1.09,0.291858013947272
2264.408,3153.4,1658.4,2.2105,62.0859,0.2763,2.21092,1,1,1.90147129763628,6971.91512800001,3666.589728,0.155622440980168,2.67489959055683,1.09,0.292750148540208
2264.5603,3214.9,1641.2,2.2097,63.896,0.2847,2.20758799999999,1,1,1.95887155739703,7097.17466119998,3623.09342559999,0.176158131967993,2.67818530111488,1.09,0.296311331419913
2264.7129,3225.5,1596.5,2.2022,64.4837,0.282,2.20122599999999,1,1,2.02035703100532,7100.05446299998,3514.25730899999,0.182825623042268,2.67925209968676,1.09,0.300786829088342
2264.8652,3239.1,1629.5,2.196,64.2468,0.2787,2.194044,1,1,1.98778766492789,7106.72792039999,3575.194698,0.180137978605488,2.67882207657688,1.09,0.305117913279085
2265.0176,3279,1626.2,2.1905,63.7918,0.2793,2.190176,1,1,2.01635715164187,7181.587104,3561.6642112,0.174975976837928,2.67799615629407,1.09,0.307192277739828
2265.1699,3211.6,1626.2,2.1911,61.8378,0.2809,2.1920485,1,1,1.97491083507564,7039.98296259999,3564.7092707,0.152807731884494,2.67444923710152,1.09,0.304459572326843
2265.3225,3213.9,1623.4,2.1945,62.1855,0.2886,2.19647500000001,1,1,1.97973389183196,7059.25100250002,3565.75751500001,0.156752408839616,2.67508038541434,1.09,0.301943920206435
2265.4749,3187.1,1596.4,2.2049,61.2519,0.2705,2.2061235,1,1,1.99642946629917,7031.13620685001,3521.8555554,0.146160661916112,2.67338570590658,1.09,0.295103210900241
2265.6272,3162.9,1544.5,2.2085,60.3405,0.2696,2.20528,1,1,2.04784719974102,6975.080112,3406.05496,0.13582077529863,2.67173132404778,1.09,0.294899213890571
2265.7795,3152.5,1541.7,2.1983,59.0917,0.2709,2.19362749999999,1,1,2.04482065252643,6915.41069374997,3381.91551674998,0.121653065831973,2.66946449053312,1.09,0.301264759913986
2265.9319,3159.9,1531.7,2.1875,60.677,0.2968,2.183491,1,1,2.06300189332115,6899.61321090001,3344.4531647,0.139638387594859,2.67234214201518,1.09,0.308941491877732
2266.0845,3084.6,1531.7,2.1764,65.6262,0.3055,2.1755775,1,1,2.01384083044983,6710.7863565,3332.33205675,0.195787352755318,2.68132597644085,1.09,0.317815761150336
2266.2368,3061.8,1521.7,2.1751,68.7171,0.3091,2.175368,1,1,2.01209173950187,6660.5417424,3310.2574856,0.230853795092355,2.68693660721478,1.09,0.320343716152267
2266.3892,3073.4,1517.8,2.1758,67.2461,0.3094,2.17377,1,1,2.0249044669917,6680.864718,3299.348106,0.214165213553715,2.68426643416859,1.09,0.320207728913779
2266.5415,3073.1,1515.1,2.1707,64.0648,0.3034,2.17017,1,1,2.02831496270873,6669.14942700001,3288.024567,0.178073177898464,2.67849170846375,1.09,0.320002745847099
2266.6941,3075.9,1513.9,2.1692,65.4081,0.2916,2.171823,1,1,2.03177224387344,6680.31036570001,3287.92283970001,0.193312995424538,2.68093007926793,1.09,0.320005942374407
2266.8464,3147.6,1514.5,2.1747,68.5368,0.3058,2.17639199999999,1,1,2.07830967315946,6850.41145919998,3296.14568399999,0.228808280985341,2.68660932495765,1.09,0.319563037107524
2266.9988,3192,1511.3,2.178,71.3356,0.3078,2.17306000000001,1,1,2.11208893006021,6936.40752000002,3284.14557800001,0.260560831638192,2.69168973306211,1.09,0.323801621722696
2267.1511,3168.4,1519.7,2.1684,67.3262,0.3122,2.168511,1,1,2.08488517470553,6870.71025240001,3295.4861667,0.215073952765982,2.68441183244256,1.09,0.323568115806204
2267.3037,3173,1592.2,2.1688,63.1584,0.2772,2.175222,1,1,1.99284009546539,6901.97940599999,3463.3884684,0.167790016575131,2.67684640265202,1.09,0.316114024529206
2267.4561,3174.1,1599.8,2.1812,61.4066,0.2733,2.18520749999999,1,1,1.98406050756344,6936.06712574996,3495.89495849998,0.147915742517083,2.67366651880273,1.09,0.308435527936794
2267.6084,3160.6,1612.5,2.1965,60.7196,0.259,2.19667200000001,1,1,1.96006201550388,6942.80152320004,3542.13360000002,0.140121687101008,2.67241946993616,1.09,0.300645611972494
2267.7607,3160.9,1461.5,2.2044,62.4204,0.2639,2.2055175,1,1,2.16277796784126,6971.42026574999,3223.36382625,0.159417363158737,2.6755067781054,1.09,0.296428425658965
2267.9131,3211.7,1461.5,2.209,60.0485,0.2648,2.20834499999999,1,1,2.19753677728361,7092.54163649998,3227.49621749999,0.132508018120328,2.67120128289925,1.09,0.292724454441738
2268.0657,3194.4,1473,2.2038,62.5541,0.2818,2.20104349999999,1,1,2.16863543788187,7031.01335639998,3242.13707549999,0.160934197524281,2.67574947160388,1.09,0.299357483703752
2268.218,3179.2,1606.8,2.1947,63.5126,0.291,2.19356,1,1,1.97859098829973,6973.76595200001,3524.61220800001,0.171808436412647,2.67748934982602,1.09,0.304839430815114
2268.3704,3162.5,1623.5,2.1873,65.5234,0.3099,2.18312800000002,1,1,1.94795195565137,6904.14230000006,3544.30830800003,0.194621080707614,2.68113937291322,1.09,0.31299041516482
2268.5227,3147.9,1591.4,2.1756,62.3891,0.3078,2.174865,1,1,1.97806962423024,6846.2575335,3461.080161,0.159062262817364,2.67544996205078,1.09,0.315736840665266
2268.6753,3149.8,1593.6,2.1713,62.5011,0.3167,2.172506,1,1,1.97653112449799,6842.95939879999,3462.1055616,0.160332909406302,2.67565326550501,1.09,0.317312287907259
2268.8276,3227.4,1593.6,2.1745,61.9155,0.2993,2.175276,1,1,2.02522590361446,7020.4857624,3466.5198336,0.153689242955569,2.67459027887289,1.09,0.315106236312425
2268.98,3241.9,1595.5,2.1763,63.0354,0.3051,2.1764,1,1,2.03190222500783,7055.67116,3472.4462,0.166394574339065,2.67662313189425,1.09,0.315275330252522
2269.1323,3181.5,1508.9,2.1775,60.3187,0.2935,2.17764600000001,1,1,2.10848962820598,6928.18074900002,3285.85004940001,0.135573453016141,2.67169175248258,1.09,0.312352739847783
2269.2849,3178.9,1510.1,2.179,62.1373,0.2892,2.180698,1,1,2.10509237798821,6932.22087220001,3293.07204980001,0.15620557700402,2.67499289232064,1.09,0.311859374711091
2269.4373,3173.7,1504.3,2.1829,63.6361,0.2852,2.185611,1,1,2.10975204414013,6936.4736307,3287.8146273,0.173209551178128,2.6777135281885,1.09,0.309944155196539
2269.5896,3199.6,1505.6,2.1904,66.8396,0.2842,2.190896,1,1,2.12513283740701,7009.9908416,3298.6130176,0.2095534471394,2.6835285515423,1.09,0.309145732635608
2269.7419,3179.1,1505.6,2.1923,64.8974,0.2875,2.190324,1,1,2.1115170031881,6963.25902839999,3297.75181439999,0.187519073880158,2.68000305182083,1.09,0.307973655308437
2269.8943,3193.1,1584.9,2.1837,66.4793,0.2852,2.18422800000001,1,1,2.01470124298063,6974.45842680002,3461.78295720001,0.205465822443022,2.68287453159088,1.09,0.313048216731078
2270.0469,3194.4,1505.5,2.1789,65.5186,0.2831,2.17618600000001,1,1,2.12181999335769,6951.60855840003,3276.24802300001,0.194566624425231,2.68113065990804,1.09,0.317349588334382
2270.1992,3193.7,1505.3,2.1728,67.1879,0.2843,2.173992,1,1,2.12163688301335,6943.0782504,3272.5101576,0.21350493112982,2.68416078898077,1.09,0.320023420791167
2270.3516,3254.3,1489.7,2.1753,65.1653,0.288,2.176032,1,1,2.18453379875143,7081.46093759999,3241.6348704,0.190558415140662,2.68048934642251,1.09,0.317171157139271
2270.5039,3283.6,1448.9,2.179,65.6342,0.2881,2.17931200000001,1,1,2.26627096417972,7155.98888320004,3157.60515680002,0.195878113225956,2.68134049811615,1.09,0.315475222751163
2270.6565,3262.3,1448.9,2.1871,69.0117,0.2971,2.1906725,0.991989494418916,1,2.25157015667058,7146.63089675001,3174.06538525001,0.234196049423614,2.68747136790778,1.08751674326986,0.310508098328229
2270.8088,3128,1476.3,2.1998,74.4823,0.2915,2.20343199999985,0.983005249343765,1,2.11881053986317,6892.33529599953,3252.92666159978,0.296260328257932,2.69740165252127,1.08473162729657,0.306305471544057
2270.9612,3093.4,1507.5,2.2394,79.0684,0.2866,2.24665000000002,1,1,2.05200663349917,6949.78711000006,3386.82487500003,0.34828990255729,2.70572638440917,1.09,0.284130028969615
2271.1135,3077.1,1389.2,2.2645,78.7772,0.2692,2.262245,1,1,2.21501583645263,6961.15408949999,3142.71075399999,0.344986221426051,2.70519779542817,1.09,0.274240589407659
2271.2661,3022.5,1434.2,2.251,73.8788,0.2706,2.23711900000002,1,1,2.10744666015897,6761.69217750005,3208.47606980003,0.289413585254146,2.69630617364066,1.09,0.28586528594353
2271.4185,2977.4,1409,2.2089,71.1164,0.2834,2.20344999999996,1,1,2.11312987934705,6560.55202999987,3104.66104999994,0.2580739947427,2.69129183915883,1.09,0.304655171049359
2271.5708,2942,1409,2.1793,68.5651,0.2965,2.180062,1,1,2.08800567778566,6413.742404,3071.707358,0.229129346150225,2.68666069538404,1.09,0.317286382040103
2271.7231,2928.6,1370.9,2.1825,69.8518,0.3093,2.18361700000002,1,1,2.13626085053614,6394.94074620005,2993.52054530002,0.243727033346531,2.68899632533544,1.09,0.316060341933185
2271.8755,2929.8,1367.9,2.1889,68.4865,0.3116,2.1901325,1,1,2.14182323269245,6416.6501985,2995.88224675,0.228237624526202,2.68651801992419,1.09,0.310917580465369
2272.0281,2910.3,1370.6,2.1917,69.2146,0.345,2.187785,1,1,2.12337662337662,6367.11068549999,2998.578121,0.236497961860181,2.68783967389763,1.09,0.312956726551821
2272.1804,2958.5,1428,2.1774,72.0102,0.3558,2.175392,1,1,2.07177871148459,6435.89723199999,3106.459776,0.268214208324777,2.69291427333196,1.09,0.322863350799291
2272.3328,3003.1,1471,2.1728,72.7195,0.3559,2.175952,1,1,2.04153636981645,6534.60145119999,3200.825392,0.276261258552756,2.69420180136844,1.09,0.323057735583115
2272.4851,3009.3,1471,2.1822,73.5137,0.3277,2.19008449999999,1,1,2.04575118966689,6590.62128584996,3221.61429949998,0.285271504275385,2.69564344068406,1.09,0.31486376606047
2272.6377,3098.4,1489.4,2.2007,70.6764,0.309,2.19836099999998,1,1,2.08030079226534,6811.40172239992,3274.23887339996,0.253082168857587,2.69049314701721,1.09,0.307487818947809
2272.79,3115.6,1496.5,2.1939,70.0737,0.3125,2.18545,1,1,2.08192449047778,6808.98801999999,3270.525925,0.246244501900865,2.68939912030414,1.09,0.315086530876865
2272.9424,3128.6,1450.9,2.1749,68.582,0.3065,2.173516,1,1,2.15631676890206,6800.06215760002,3153.55436440001,0.229321077644448,2.68669137242311,1.09,0.32139922672991
2273.0947,3152.4,1508.4,2.168,64.0104,0.3048,2.16818549999999,1,1,2.08989657915672,6834.98797019998,3270.49100819999,0.177456006698123,2.6783929610717,1.09,0.32120984767363
2273.2473,3128.6,1455.4,2.1787,62.3114,0.2891,2.1801825,1,1,2.14964958087124,6820.91896950001,3173.0376105,0.158180751746288,2.67530892027941,1.09,0.312321727295989
2273.3997,3057.1,1455.4,2.1839,57.9736,0.2854,2.1839925,1,1,2.10052219321149,6676.68347174999,3178.5826845,0.108968155554371,2.6674349048887,1.09,0.306473759006121
2273.552,2964.2,1396.5,2.1859,58.9158,0.2811,2.18652,1,1,2.12259219477265,6481.28258400001,3053.47518,0.119657469983811,2.66914519519741,1.09,0.305624331863337
2273.7043,2943.7,1384.9,2.1883,59.7936,0.2775,2.188258,1,1,2.1255686331143,6441.57507460001,3030.5185042,0.129616162624611,2.67073858601994,1.09,0.305224779281658
2273.8567,2926.5,1376.8,2.1941,63.2359,0.2724,2.20250499999995,1,1,2.1255810575247,6445.63088249986,3032.40888399994,0.168669258634441,2.67698708138151,1.09,0.298982951372552
2274.0093,2923.9,1269.5,2.2237,66.1841,0.2867,2.22697600000006,1,1,2.30319023237495,6511.45512640016,2827.14603200007,0.202116761076465,2.68233868177223,1.09,0.285970997869229
2274.1616,2942.8,1267.7,2.2563,71.8357,0.3092,2.26616399999999,1,1,2.32136940916621,6668.86741919996,2872.81610279998,0.266234495558977,2.69259751928944,1.09,0.266088967539725
2274.314,2931.3,1422.7,2.2891,77.5408,0.3234,2.28858000000001,1,1,2.06037815421382,6708.51455400003,3255.96276600001,0.330959190688883,2.70295347051022,1.09,0.256903548729855
2274.4663,2934.5,1411.8,2.2858,79.3385,0.3139,2.274066,1,1,2.0785522028616,6673.24667699999,3210.5263788,0.351354202947219,2.70621667247156,1.09,0.26738411985981
2274.6189,2923.7,1379.1,2.2499,76.5054,0.3064,2.24470799999999,1,1,2.12000580088464,6562.85277959996,3095.67680279998,0.319212516776506,2.70107400268424,1.09,0.283268181302593
2274.7712,2903.5,1379.5,2.2221,72.3953,0.3008,2.221288,1,1,2.10474809713664,6449.50970799999,3064.266796,0.272583190480134,2.69361331047682,1.09,0.294538157915627
2274.9236,2967.3,1404.6,2.22,73.9727,0.3184,2.220708,1,1,2.11255873558308,6589.5068484,3119.2064568,0.290478886278265,2.69647662180452,1.09,0.296156579776493
2275.0759,3028.5,1404.6,2.2228,73.3306,0.3104,2.21730750000001,1,1,2.1561298590346,6715.11576375003,3114.43011450001,0.283194224003649,2.69531107584058,1.09,0.29776383096982
2275.2285,3121.3,1467.7,2.2082,70.8071,0.3102,2.20087499999994,1,1,2.12666076173605,6869.59113749981,3230.22423749991,0.254564968046642,2.69073039488746,1.09,0.306019924686919
2275.3809,3130.8,1530.5,2.1827,67.5808,0.2999,2.1769325,1,1,2.04560601110748,6815.540271,3331.79519125,0.21796240474405,2.68487398475905,1.09,0.318483773397174
2275.5332,3124.5,1549.6,2.1681,64.0582,0.3016,2.167668,1,1,2.01632679401136,6772.878666,3359.0183328,0.177998300510187,2.67847972808163,1.09,0.321572708201019
2275.6855,3165.7,1535.8,2.167,62.9846,0.3014,2.1657175,1,1,2.06127099882797,6856.01188975,3326.1089365,0.165818245350511,2.67653091925608,1.09,0.321968776691475
2275.8379,3195.5,1519.7,2.1639,61.189,0.2871,2.16248400000001,1,1,2.1027176416398,6910.21762200002,3286.32693480001,0.145447057715718,2.67327152923451,1.09,0.32261524306034
2275.9905,3216.1,1519.7,2.1602,62.8107,0.2827,2.1595475,1,1,2.11627294860828,6945.32071475,3281.86433575,0.163845339620009,2.6762152543392,1.09,0.325723607137064
2276.1428,3244.9,1519.6,2.1587,63.4475,0.2792,2.16328000000002,1,1,2.13536456962359,7019.62727200007,3287.32028800003,0.171069873082827,2.67737117969325,1.09,0.323863244003571
2276.2952,3251.7,1390.6,2.1686,63.6132,0.2784,2.17756800000001,1,1,2.33834316122537,7080.79786560002,3028.12606080001,0.172949749330925,2.67767195989295,1.09,0.314991996159372
2276.4475,3272.5,1580.6,2.1866,62.1074,0.2844,2.18937500000001,1,1,2.0704162976085,7164.72968750003,3460.52612500001,0.155866359745008,2.6749386175592,1.09,0.306361150002742
2276.6001,3260.8,1646.4,2.1966,62.5178,0.2825,2.197,1,1,1.98056365403304,7163.9776,3617.1408,0.160522371888759,2.6756835795022,1.09,0.30187837327071
2276.7524,3256.4,1666.7,2.1968,60.7234,0.2804,2.19569,1,1,1.95380092398152,7150.044916,3659.556523,0.140164798324562,2.67242636773193,1.09,0.301269226457108
2276.9048,3305.3,1666.7,2.1921,60.9981,0.2702,2.19214399999999,1,1,1.98314033719326,7245.69356319997,3653.64640479998,0.143281285985109,2.67292500575762,1.09,0.303729490663719
2277.0571,3320.8,1643.6,2.1954,61.7269,0.2701,2.196713,1,1,2.02044293015332,7294.8445304,3610.5174868,0.151549564860269,2.67424793037764,1.09,0.301426892357568
2277.2097,3341.9,1627.4,2.2011,61.3591,0.2691,2.201582,1,1,2.05352095366843,7357.46688580001,3582.8545468,0.147376852222667,2.67358029635563,1.09,0.298057697132162
2277.3621,3301.9,1620.7,2.2074,61.2552,0.2788,2.20482650000001,1,1,2.03732954896033,7280.11662035003,3573.36230855002,0.146198100610251,2.67339169609764,1.09,0.295925005323974
2277.5144,3184.6,1546.4,2.1998,61.3186,0.2802,2.200288,1,1,2.05936368339369,7007.0371648,3402.5253632,0.14691737734006,2.67350678037441,1.09,0.298842282356707
2277.6667,3078.5,1520.1,2.2024,67.0441,0.2904,2.202667,1,1,2.0251957108085,6780.91035950001,3348.2741067,0.211873511670095,2.68389976186722,1.09,0.301921597192198
2277.8191,2993.8,1520.1,2.2037,66.2458,0.2761,2.204191,1,1,1.96947569238866,6598.9070158,3350.5907391,0.202816751206263,2.682450680193,1.09,0.300329351572155
2277.9717,2995.1,1516.4,2.2047,66.1967,0.2792,2.2060755,1,1,1.97513848588763,6607.41673005,3345.2928882,0.20225970881772,2.68236155341084,1.09,0.299106727608834
2278.124,3021.6,1511.2,2.2079,62.9964,0.2977,2.21567999999997,1,1,1.99947061937533,6694.89868799991,3348.33561599996,0.165952117044703,2.67655233872715,1.09,0.290486690843699
2278.2764,3032.2,1573.3,2.2398,72.0724,0.3466,2.25566200000006,1,1,1.92728659505498,6839.61831640017,3548.83302460009,0.268919870983991,2.69302717935744,1.09,0.272837032952053
2278.4287,3107.1,1598.9,2.2808,77.3611,0.3556,2.28731399999997,1,1,1.94327350053162,7106.91332939991,3657.18635459995,0.328920483617168,2.70262727737875,1.09,0.257538293692916
2278.5813,3222.6,1630.9,2.3027,77.3991,0.3288,2.28674000000002,1,1,1.97596419155068,7369.24832400006,3729.44426600003,0.3293515958527,2.70269625533643,1.09,0.25792597580605
2278.7336,3239.5,1630.9,2.2625,67.8875,0.2866,2.25023199999997,1,1,1.98632656815255,7289.6265639999,3669.90336879995,0.22144193428715,2.68543070948594,1.09,0.272778195191065
2278.886,3244.6,1626.3,2.2252,63.1759,0.277,2.21339000000002,1,1,1.99508085839021,7181.56519400006,3599.63615700003,0.167988555104652,2.67687816881674,1.09,0.292075458547851
2279.0383,3255.9,1590,2.1979,62.7098,0.2891,2.198383,1,1,2.0477358490566,7157.71520970001,3495.42897,0.162700623184082,2.67603209970945,1.09,0.301159793548285
2279.1909,3260.2,1610.3,2.1986,63.6233,0.2994,2.199909,1,1,2.02459169098926,7172.1433218,3542.5134627,0.173064334425106,2.67769029350802,1.09,0.300928522055995
2279.3433,3263.1,1594.1,2.2015,63.5249,0.3041,2.19926800000001,1,1,2.04698575998996,7176.43141080002,3505.85311880001,0.171947980636254,2.6775116769018,1.09,0.301253643585878
2279.4956,3248.2,1614,2.1972,64.464,0.2968,2.196522,1,1,2.01251548946716,7134.7427604,3545.186508,0.182602125383321,2.67921634006133,1.09,0.303731045228684
2279.6479,3283.6,1614,2.1957,65.6633,0.2938,2.196,1,1,2.03444857496902,7210.7856,3544.344,0.196208254437903,2.68139332071006,1.09,0.305011535736173
2279.8003,3286.6,1620.6,2.1963,64.319,0.2897,2.201015,1,1,2.02801431568555,7233.85589899999,3566.96490899999,0.180957091853,2.67895313469648,1.09,0.300788062441992
2279.9529,3297.1,1624.5,2.206,64.5674,0.2892,2.206,1,1,2.02960911049554,7273.4026,3583.647,0.183775204466323,2.67940403271461,1.09,0.297850026154813
2280.1052,3292.6,1632,2.2059,65.8637,0.2859,2.20574,1,1,2.01752450980392,7262.61952399999,3599.76767999999,0.198481804227396,2.68175708867638,1.09,0.299051338965429
2280.2576,3262.4,1659,2.2009,64.3683,0.2808,2.200424,1,1,1.96648583484026,7178.6632576,3650.503416,0.181516403253309,2.67904262452053,1.09,0.30119936188933
2280.4099,3263.1,1672.3,2.1993,63.5403,0.2942,2.200386,1,1,1.95126472522873,7180.07955660001,3679.7055078,0.172122694542233,2.67753963112676,1.09,0.300561713088128
2280.5625,3263.9,1672.3,2.2132,62.139,0.2993,2.21956250000001,1,1,1.95174310829397,7244.43004375002,3711.77436875001,0.15622486360403,2.67499597817665,1.09,0.287340462971119
2280.7148,3276.2,1676.5,2.2344,67.1396,0.3108,2.23725600000007,1,1,1.95419027736355,7329.69810720023,3750.75968400012,0.212956964788341,2.68407311436613,1.09,0.280299009085123
2280.8672,3287.9,1688.5,2.2561,70.075,0.3039,2.259024,1,1,1.94723127035831,7427.4450096,3814.362024,0.246259250477343,2.68940148007637,1.09,0.269086583598649
2281.0195,3288.9,1674.7,2.2652,73.7254,0.2995,2.265975,1,1,1.96387412670926,7452.56517749998,3794.82833249999,0.287673253229654,2.69602772051674,1.09,0.267774157956862
2281.1721,3264.5,1670,2.2699,77.8363,0.2873,2.26711600000001,1,1,1.95479041916168,7401.00018200003,3786.08372000002,0.33431165557309,2.70348986489169,1.09,0.270453427930876
2281.3245,3229,1666.7,2.2621,77.9363,0.2825,2.256365,1,1,1.93736125277494,7285.80258499999,3760.6835455,0.33544616145607,2.70367138583297,1.09,0.277197941142196
2281.4768,3237.2,1666.7,2.2391,75.2942,0.2793,2.22940000000001,1,1,1.94228115437691,7217.01368000004,3715.74098000002,0.305471381521849,2.6988754210435,1.09,0.29180346402395
